Repetition,Client,Subclient,Average Throughput,Std Throughput,Average Latency,Std Latency
1,1,1,1442.8625,73.9434857325,22.222375,1.26771222601
1,1,2,1678.175,52.5980157974,19.069375,0.607129256044
1,1,Total,3121.0375,104.319791167,20.645875,0.787077101639
1,2,1,1453.9,77.0161252226,22.064625,1.34823461106
1,2,2,1692.7125,56.0712010626,18.90875,0.631234224016
1,2,Total,3146.6125,109.35779087,20.4866875,0.830686365493
1,3,1,1428.8375,70.9018654572,22.435375,1.19870599403
1,3,2,1657.825,53.3428782334,19.307,0.625132694774
1,3,Total,3086.6625,102.601717822,20.8711875,0.768172763627
1,Total,Total,9354.3125,293.654218158,20.6679166667,0.741901825897
2,1,1,1426.2,70.4027113977,22.474625,1.20850775622
2,1,2,1650.2125,54.270465136,19.393875,0.63872993788
2,1,Total,3076.4125,95.2216194139,20.93425,0.722328819895
2,2,1,1433.925,73.060885828,22.363,1.26590178994
2,2,2,1662.475,56.7260739727,19.255375,0.660961983529
2,2,Total,3096.4,93.6137499367,20.8091875,0.725302836686
2,3,1,1410.4625,76.4395920592,22.740125,1.31810325343
2,3,2,1632.85,57.0658291866,19.60375,0.689061690024
2,3,Total,3043.3125,99.5624088675,21.1719375,0.775120445418
2,Total,Total,9216.125,266.81678989,20.9717916667,0.693364611788
3,1,1,1458.05,61.9922208268,21.967875,0.959237162304
3,1,2,1664.9375,62.3112529712,19.229375,0.733259316125
3,1,Total,3122.9875,99.9234509227,20.598625,0.679833363332
3,2,1,1466.875,74.6345314927,21.856625,1.18860512201
3,2,2,1679.625,63.0582160198,19.0645,0.718743453465
3,2,Total,3146.5,103.917445326,20.4605625,0.736946743241
3,3,1,1443.175,70.3216434983,22.21075,1.18368848002
3,3,2,1642.9375,64.5897165758,19.490625,0.769131260299
3,3,Total,3086.1125,108.072173932,20.8506875,0.78374415539
3,Total,Total,9355.6,292.337831276,20.636625,0.689866727941
Total,Total,Total,9308.67916667,160.938828293,20.7587777778,0.388835222337
