SETS,GETS,MGETS,INVLD,TOT,HITS,RSP T,Q T,SVR T,Q LEN
4082,0,0,0,4082,4082,2116.93,104.13,1991.23,0
3688,0,0,0,3688,3688,2207.25,97.49,2088.28,0
4070,0,0,0,4070,4070,2116.95,108.60,1980.97,0
3995,0,0,0,3995,3995,2176.32,105.69,2043.43,0
3778,0,0,0,3778,3778,2098.13,127.42,1944.31,0
4099,0,0,0,4099,4099,2137.39,95.97,2019.75,0
3992,0,0,0,3992,3992,2122.02,98.24,2006.33,0
3884,0,0,0,3884,3884,2266.63,140.89,2099.55,0
4159,0,0,0,4159,4159,2132.50,106.06,1994.19,0
4155,0,0,0,4155,4155,2136.19,98.38,2018.42,0
3924,0,0,0,3924,3924,2169.38,124.48,2023.89,0
4184,0,0,0,4184,4184,2156.81,127.01,2011.41,8
4158,0,0,0,4158,4158,2106.54,124.44,1965.22,1
4153,0,0,0,4153,4153,2063.24,88.35,1944.79,0
4296,0,0,0,4296,4296,2059.60,110.61,1929.82,0
4160,0,0,0,4160,4160,2054.69,101.88,1936.98,0
4057,0,0,0,4057,4057,2108.37,117.80,1970.16,5
3939,0,0,0,3939,3939,2200.70,103.69,2072.24,0
4090,0,0,0,4090,4090,2104.46,104.65,1983.33,0
3989,0,0,0,3989,3989,2232.04,135.20,2078.36,6
4235,0,0,0,4235,4235,2098.62,105.95,1975.41,0
4015,0,0,0,4015,4015,2157.56,116.18,2024.76,0
3834,0,0,0,3834,3834,2286.47,96.63,2169.37,0
4000,0,0,0,4000,4000,2172.64,97.16,2057.61,0
4071,0,0,0,4071,4071,2204.06,116.90,2068.16,4
3968,0,0,0,3968,3968,2185.45,113.32,2049.34,0
4177,0,0,0,4177,4177,2162.14,101.61,2039.76,6
4130,0,0,0,4130,4130,2109.40,136.85,1956.71,0
3902,0,0,0,3902,3902,2236.48,142.79,2063.88,0
4151,0,0,0,4151,4151,2071.41,106.08,1949.34,0
4136,0,0,0,4136,4136,2108.34,111.80,1980.49,0
4049,0,0,0,4049,4049,2092.60,84.68,1987.07,0
4254,0,0,0,4254,4254,2061.12,96.94,1947.81,0
3851,0,0,0,3851,3851,2214.07,147.31,2046.00,0
4065,0,0,0,4065,4065,2127.72,95.84,2016.26,0
4070,0,0,0,4070,4070,2127.40,126.99,1982.84,0
4264,0,0,0,4264,4264,2101.00,92.36,1990.03,0
4100,0,0,0,4100,4100,2127.54,98.93,2013.01,0
3798,0,0,0,3798,3798,2228.21,125.79,2081.72,0
4108,0,0,0,4108,4108,2084.31,87.99,1981.13,0
3945,0,0,0,3945,3945,2126.20,106.73,2005.04,0
4012,0,0,0,4012,4012,2248.77,121.28,2104.50,0
4143,0,0,0,4143,4143,2135.76,115.74,2005.38,0
4155,0,0,0,4155,4155,2090.91,114.65,1961.85,0
4173,0,0,0,4173,4173,2163.70,114.83,2028.93,0
4204,0,0,0,4204,4204,2052.66,92.66,1945.72,0
4216,0,0,0,4216,4216,2035.53,109.26,1911.13,0
4127,0,0,0,4127,4127,2165.59,85.50,2057.13,0
4174,0,0,0,4174,4174,2097.92,88.36,1992.51,0
4250,0,0,0,4250,4250,2062.36,81.21,1964.09,0
4247,0,0,0,4247,4247,2032.88,107.26,1905.48,0
4450,0,0,0,4450,4450,1976.45,101.47,1857.63,0
4054,0,0,0,4054,4054,2108.20,58.45,2032.96,0
4069,0,0,0,4069,4069,2122.58,92.16,2009.58,0
4342,0,0,0,4342,4342,2038.82,92.93,1930.81,0
4091,0,0,0,4091,4091,2090.12,110.25,1965.19,1
4215,0,0,0,4215,4215,2090.73,99.13,1974.29,0
4193,0,0,0,4193,4193,2156.93,117.51,2024.71,0
4078,0,0,0,4078,4078,2103.76,106.43,1980.57,0
4110,0,0,0,4110,4110,2124.04,123.19,1980.01,0
4115,0,0,0,4115,4115,2121.81,121.27,1984.90,0
4125,0,0,0,4125,4125,2145.01,120.67,2009.08,3
4165,0,0,0,4165,4165,2115.85,106.19,1992.23,0
3996,0,0,0,3996,3996,2101.15,73.13,2013.64,0
4195,0,0,0,4195,4195,2025.11,98.36,1909.33,6
4148,0,0,0,4148,4148,2073.65,125.02,1931.39,0
4355,0,0,0,4355,4355,2029.84,95.54,1918.48,0
4126,0,0,0,4126,4126,2089.63,123.92,1948.13,0
4029,0,0,0,4029,4029,2120.12,68.35,2036.04,0
4065,0,0,0,4065,4065,2088.08,65.23,2008.38,0
4186,0,0,0,4186,4186,2085.33,114.66,1953.24,0
3992,0,0,0,3992,3992,2210.35,139.79,2052.74,0
3934,0,0,0,3934,3934,2263.88,125.85,2121.61,0
3949,0,0,0,3949,3949,2100.46,125.43,1959.33,0
4163,0,0,0,4163,4163,2091.49,119.09,1954.42,0
4073,0,0,0,4073,4073,2119.07,147.06,1957.18,0
4153,0,0,0,4153,4153,2049.54,81.83,1953.12,0
4151,0,0,0,4151,4151,2065.48,97.44,1952.27,0
4100,0,0,0,4100,4100,2110.48,109.38,1985.76,0
4166,0,0,0,4166,4166,2039.75,69.70,1955.06,1
