Throughput,Latency
5468,4.75
5558,4.67
5787,4.49
5881,4.41
5848,4.41
5856,4.46
5684,4.56
5513,4.71
5980,4.34
5566,4.66
5721,4.54
5958,4.36
5705,4.55
6014,4.32
5729,4.53
5851,4.43
5570,4.66
5782,4.47
6031,4.33
5745,4.52
5837,4.45
6025,4.31
6023,4.31
6057,4.29
5691,4.56
5689,4.57
5885,4.41
6017,4.31
5718,4.55
5804,4.46
5899,4.41
5866,4.42
5906,4.4
5688,4.56
6018,4.32
6028,4.3
5867,4.42
6088,4.25
6081,4.29
6004,4.32
5815,4.47
5861,4.43
5875,4.42
6121,4.24
5894,4.4
5993,4.33
6058,4.28
2774,9.38
6629,3.9
5857,4.44
6026,4.31
6145,4.21
5866,4.43
6157,4.22
6092,4.27
5979,4.34
5887,4.41
6341,4.09
6010,4.31
5818,4.48
5782,4.49
5967,4.33
6053,4.29
5592,4.65
5850,4.45
5914,4.37
6263,4.17
6038,4.3
5898,4.4
6071,4.25
6276,4.16
5842,4.45
5977,4.34
5812,4.45
5651,4.62
5841,4.43
5571,4.66
5826,4.45
5618,4.63
5870,4.43
