Throughput,Latency
6224,4.17
6066,4.27
6114,4.24
5886,4.42
6060,4.29
6040,4.3
6105,4.25
5939,4.37
5689,4.56
5640,4.6
6112,4.25
6029,4.31
6020,4.3
5935,4.35
5820,4.49
6100,4.26
5829,4.44
5996,4.33
5860,4.42
5888,4.41
6247,4.16
5885,4.42
5982,4.34
6068,4.28
5876,4.42
6137,4.23
6334,4.1
5303,4.89
6038,4.28
5932,4.39
5208,4.32
4184,7.02
6180,4.21
6320,4.1
5995,4.33
6247,4.15
5964,4.35
6170,4.21
6089,4.26
5978,4.34
5852,4.44
6292,4.13
5877,4.42
5902,4.4
6153,4.22
5865,4.43
6022,4.31
6096,4.26
6456,4.01
5559,4.69
5834,4.44
6081,4.26
6217,4.18
6065,4.27
6185,4.2
5622,4.59
5670,4.6
6062,4.29
5859,4.42
6026,4.31
5958,4.35
5811,4.47
5898,4.4
6026,4.3
6266,4.13
5928,4.4
6265,4.15
6217,4.17
5700,4.55
5732,4.53
5462,4.76
5766,4.5
5986,4.32
5679,4.56
6102,4.27
5774,4.48
6190,4.21
5736,4.51
5983,4.34
6025,4.32
