[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  95   0   1   0|   0     0 |3406B 3175k|1511014508
 12   8  80   0   0   0|7298B   13k|   0  4096B|1511014509
  0   1  99   0   0   0| 124B  108B|   0    64k|1511014510
 20  14  60   0   5   0|6597k   12M|   0     0 |1511014511
 11  11  70   0   8   0|9960k   18M|   0     0 |1511014512
  6   7  79   0   7   0|  10M   18M|   0     0 |1511014513
  8   8  76   0   8   0|  10M   18M|   0   284k|1511014514
  7   8  78   1   8   0|  10M   19M|   0    68k|1511014515
  6   8  79   0   8   0|  10M   19M|   0     0 |1511014516
  3   5  84   0   7   0|  10M   19M|   0     0 |1511014517
  3   5  84   0   7   0|  10M   19M|   0     0 |1511014518
  3   6  83   0   8   0|  11M   19M|   0     0 |1511014519
  6   7  79   0   8   0|  10M   19M|   0     0 |1511014520
  6   9  76   0   9   0|  11M   20M|   0    16k|1511014521
  3   6  83   0   8   0|  11M   20M|   0     0 |1511014522
  3   6  83   0   8   0|  10M   19M|   0     0 |1511014523
  3   5  84   0   8   0|  11M   19M|   0     0 |1511014524
  3   5  84   0   7   0|  10M   18M|   0     0 |1511014525
  3   6  84   0   8   0|  11M   19M|   0    16k|1511014526
  3   6  83   0   8   0|  11M   20M|   0     0 |1511014527
  3   6  82   0   9   0|  11M   20M|   0     0 |1511014528
  2   6  80   0  12   0|8494k   15M|   0    52k|1511014529
  2   8  81   0   9   0|8293k   15M|   0     0 |1511014530
  3   6  83   0   9   0|  11M   19M|   0     0 |1511014531
  2   6  81   0  10   0|9885k   18M|   0    16k|1511014532
  3   7  83   0   8   0|  10M   19M|   0     0 |1511014533
  3   5  83   0   8   0|  11M   19M|   0    20k|1511014534
  3   7  82   0   8   0|  11M   19M|   0     0 |1511014535
  3   6  82   0   9   0|  11M   20M|   0     0 |1511014536
  3   6  83   1   8   0|  10M   18M|   0    24k|1511014537
  3   5  84   0   8   0|  11M   20M|   0     0 |1511014538
  3   6  82   0  10   0|  11M   20M|   0    40k|1511014539
  3   6  84   0   8   0|  11M   20M|   0     0 |1511014540
  3   6  84   0   8   0|  11M   20M|   0     0 |1511014541
  3   6  83   0   9   0|  11M   20M|   0    24k|1511014542
  3   6  83   0   9   0|  11M   20M|   0     0 |1511014543
  3   5  83   0   9   0|  10M   19M|   0  8192B|1511014544
  3   6  83   0   9   0|  10M   19M|   0     0 |1511014545
  3   6  83   0   8   0|  11M   20M|   0     0 |1511014546
  3   6  83   0   8   0|  11M   20M|   0    24k|1511014547
  3   6  83   0   8   0|  11M   20M|   0     0 |1511014548
  3   6  82   0   9   0|  11M   19M|   0     0 |1511014549
  3   6  83   0   8   0|  10M   19M|   0     0 |1511014550
  3   7  80   0  11   0|  10M   18M|   0     0 |1511014551
  3   6  83   0   8   0|  11M   20M|   0     0 |1511014552
  3   6  80   0  10   0|  10M   19M|   0    16k|1511014553
  3   6  82   0   9   0|  10M   19M|   0  8192B|1511014554
  3   6  83   0   8   0|  11M   20M|   0     0 |1511014555
  3   5  83   0   9   0|  11M   20M|   0     0 |1511014556
  3   6  83   0   8   0|  11M   20M|   0     0 |1511014557
