Throughput,Latency
3893,3.61
3771,3.71
3851,3.63
4071,3.44
4049,3.45
3879,3.6
3943,3.55
4024,3.47
4053,3.45
4151,3.36
4022,3.48
3924,3.57
3831,3.64
3937,3.55
3895,3.59
4098,3.41
4026,3.47
3845,3.64
4145,3.37
3958,3.53
4041,3.46
4212,3.32
4022,3.48
4178,3.34
4096,3.41
3949,3.54
4169,3.35
4124,3.37
3897,3.62
3905,3.58
3671,3.81
3965,3.53
4038,3.44
3947,3.56
4092,3.42
3782,3.69
4026,3.47
4040,3.46
3873,3.61
3840,3.64
3765,3.71
3788,3.69
3803,3.68
3797,3.67
3689,3.79
3798,3.68
3810,3.67
3949,3.54
3892,3.59
3980,3.37
3796,3.83
3891,3.59
4059,3.44
3877,3.6
3921,3.56
3831,3.66
3784,3.69
3982,3.5
3937,3.56
4034,3.47
3860,3.62
3827,3.65
3618,3.87
4069,3.43
3875,3.61
3888,3.6
3850,3.63
3949,3.54
3922,3.46
4152,3.46
4138,3.37
3939,3.55
3894,3.59
3924,3.56
4050,3.46
3985,3.51
3955,3.53
4044,3.45
3711,3.77
3743,3.74
