Throughput,Latency
3804,3.68
3907,3.58
3579,3.91
4032,3.47
3799,3.67
3658,3.82
3672,3.81
3684,3.79
3876,3.55
3854,3.69
3807,3.67
3963,3.53
3907,3.57
4037,3.47
4034,3.44
3912,3.58
3749,3.76
3872,3.61
3986,3.51
4050,3.44
3939,3.55
3910,3.58
3913,3.57
3800,3.67
3640,3.85
3753,3.69
3945,3.58
3994,3.5
4084,3.42
4311,3.24
3993,3.5
4022,3.48
3959,3.53
4120,3.33
4121,3.45
3839,3.64
3977,3.51
3950,3.54
4081,3.43
3734,3.75
3684,3.79
3971,3.52
3884,3.61
3806,3.67
4082,3.42
3812,3.67
3786,3.69
3901,3.58
3802,3.63
3874,3.65
3856,3.6
3890,3.59
3834,3.64
3662,3.86
3887,3.59
3666,3.82
3907,3.57
3675,3.81
3797,3.68
3812,3.67
3651,3.83
3767,3.7
3913,3.57
3960,3.54
4077,3.43
4174,3.33
4101,3.43
4122,3.4
4092,3.41
3758,3.72
3672,3.81
4050,3.45
4230,3.31
4005,3.49
3981,3.52
3940,3.54
3780,3.7
4084,3.42
3997,3.46
4087,3.46
