Throughput,Latency
4464,1.79
4517,1.75
4696,1.71
4420,1.81
4334,1.83
4241,1.87
4480,1.8
4338,1.83
4253,1.88
4509,1.77
4512,1.76
4647,1.72
4482,1.78
4559,1.75
4267,1.86
4340,1.85
4500,1.77
4372,1.82
4705,1.7
4647,1.72
4490,1.78
4552,1.75
4391,1.82
4275,1.86
4728,1.68
4449,1.81
4651,1.71
4418,1.8
4391,1.83
4531,1.76
4346,1.83
4417,1.81
4286,1.85
4229,1.9
4094,1.94
3896,2.04
4237,1.88
4391,1.83
4647,1.72
4437,1.8
4403,1.81
4458,1.79
4603,1.75
4505,1.77
4409,1.8
4638,1.71
4501,1.78
4513,1.76
4607,1.74
4815,1.66
4635,1.72
4523,1.77
4810,1.66
4748,1.67
4426,1.8
4425,1.82
4368,1.83
4438,1.8
4377,1.81
4485,1.77
4703,1.71
4545,1.74
4466,1.79
4400,1.82
4350,1.83
4285,1.86
4353,1.84
4201,1.9
4287,1.85
4296,1.85
4550,1.77
4418,1.79
4760,1.69
4471,1.78
4665,1.7
4443,1.8
4242,1.89
4493,1.78
4368,1.82
4358,1.82
