Throughput,Latency
6649,3.91
7031,3.68
7368,3.53
6756,3.85
6736,3.84
6970,3.74
6842,3.8
6923,3.75
7054,3.66
7113,3.67
7424,3.49
6915,3.77
6978,3.72
7212,3.6
6849,3.79
6035,4.27
6428,4.05
7404,3.5
6749,3.85
7356,3.53
6765,3.78
6649,3.92
7659,3.44
7396,3.51
7514,3.45
7534,3.43
7241,3.61
7360,3.49
7168,3.66
7495,3.46
7355,3.53
7524,3.45
7318,3.55
7192,3.6
7674,3.39
7789,3.34
7285,3.56
7339,3.54
6965,3.73
7403,3.48
7240,3.61
7283,3.56
7586,3.43
6848,3.79
7213,3.6
6967,3.72
7266,3.58
6957,3.74
7097,3.64
7275,3.59
6547,3.97
5825,4.46
6972,3.72
6563,3.95
6856,3.79
6940,3.75
6989,3.71
7123,3.65
7115,3.65
7289,3.56
6983,3.72
6785,3.82
6701,3.87
6611,3.95
6885,3.77
6463,4.02
7165,3.62
6965,3.73
7107,3.65
6863,3.79
6995,3.71
6680,3.89
6822,3.78
6703,3.89
6634,3.91
6089,4.27
6516,3.9
6525,4.06
6688,3.87
6753,3.85
