Throughput,Latency
5734,1.39
5604,1.41
5172,1.54
5214,1.52
5630,1.42
5916,1.34
5638,1.4
5976,1.33
5964,1.34
6087,1.3
6069,1.31
5574,1.43
6193,1.28
6057,1.32
6159,1.3
6013,1.32
5415,1.47
5450,1.47
6206,1.28
6687,1.19
6119,1.3
6135,1.3
5582,1.43
4674,1.71
4993,1.59
5096,1.57
5044,1.57
5176,1.54
5443,1.46
5819,1.37
5493,1.45
5147,1.55
5738,1.39
5316,1.5
5494,1.45
5363,1.47
5421,1.49
5456,1.45
5365,1.49
5791,1.37
5292,1.5
5624,1.42
5388,1.47
6156,1.3
5387,1.48
5511,1.45
5308,1.5
4729,1.67
5415,1.48
5705,1.39
5679,1.4
5396,1.48
5420,1.46
6031,1.33
5477,1.45
5523,1.44
5845,1.36
5908,1.34
5530,1.43
5769,1.37
6612,1.21
6498,1.22
5424,1.46
5347,1.49
5544,1.43
4947,1.61
5845,1.36
5861,1.36
5351,1.48
5760,1.38
5420,1.47
5972,1.33
5914,1.3
5388,1.52
5532,1.43
5153,1.54
5702,1.39
5761,1.38
5291,1.5
6706,1.19
