  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
  1278      0      0       0   1278   1278   2072.38    32.45   2012.90      0
  1281      0      0       0   1281   1281   2013.44    31.68   1962.94      0
  1218      0      0       0   1218   1218   2062.90    44.70   1999.28      0
  1296      0      0       0   1296   1296   2049.76    47.26   1983.88      0
  1225      0      0       0   1225   1225   2177.03    38.52   2120.75      0
  1208      0      0       0   1208   1208   2072.04    14.11   2039.45      0
  1256      0      0       0   1256   1256   2056.37    11.32   2030.32      0
  1270      0      0       0   1270   1270   2011.67    11.53   1982.46      0
  1258      0      0       0   1258   1258   2041.91    24.28   1998.57      0
  1229      0      0       0   1229   1229   2017.00    17.81   1984.73      0
  1214      0      0       0   1214   1214   2061.43    12.54   2032.75      0
  1302      0      0       0   1302   1302   2045.47    30.60   1993.52      0
  1288      0      0       0   1288   1288   2019.09    18.17   1984.19      0
  1331      0      0       0   1331   1331   1892.08    15.66   1857.87      0
  1227      0      0       0   1227   1227   2056.06    37.61   1996.19      0
  1262      0      0       0   1262   1262   2116.08    14.21   2085.94      0
  1250      0      0       0   1250   1250   2062.08    11.97   2035.24      0
  1215      0      0       0   1215   1215   2118.46    30.49   2056.92      0
  1221      0      0       0   1221   1221   2108.02    27.16   2059.09      0
  1239      0      0       0   1239   1239   2082.55    18.18   2048.09      0
  1209      0      0       0   1209   1209   2143.22    31.78   2091.11      0
  1238      0      0       0   1238   1238   2147.65    14.16   2112.60      0
  1260      0      0       0   1260   1260   2113.74    13.90   2083.53      0
  1260      0      0       0   1260   1260   2027.11    13.16   1997.83      0
  1243      0      0       0   1243   1243   1985.50    15.36   1954.57      0
  1275      0      0       0   1275   1275   2004.08    15.63   1973.47      0
  1314      0      0       0   1314   1314   2004.15    11.68   1975.34      0
  1303      0      0       0   1303   1303   1964.17    23.27   1923.74      0
  1296      0      0       0   1296   1296   1971.75    26.41   1925.20      0
  1283      0      0       0   1283   1283   2026.62    28.20   1980.76      0
  1250      0      0       0   1250   1250   1989.13    11.42   1961.28      0
  1295      0      0       0   1295   1295   2015.43    12.06   1985.40      0
  1292      0      0       0   1292   1292   2033.70    35.62   1974.87      0
  1323      0      0       0   1323   1323   2005.49    18.16   1967.84      0
  1314      0      0       0   1314   1314   1969.59    11.48   1941.84      0
  1264      0      0       0   1264   1264   2062.20    17.18   2027.94      0
  1262      0      0       0   1262   1262   2043.69    13.59   2012.65      0
  1226      0      0       0   1226   1226   2065.31    10.28   2038.58      0
  1289      0      0       0   1289   1289   2016.38    11.86   1989.12      0
  1286      0      0       0   1286   1286   1982.02    25.89   1935.64      0
  1279      0      0       0   1279   1279   2011.04    15.94   1977.71      0
  1256      0      0       0   1256   1256   2021.58    16.94   1983.93      0
  1220      0      0       0   1220   1220   2021.40    16.35   1982.97      0
  1237      0      0       0   1237   1237   2045.51    16.64   2002.27      0
  1103      0      0       0   1103   1103   2337.58    77.02   2240.39      0
  1282      0      0       0   1282   1282   2035.56    12.31   2007.00      0
  1232      0      0       0   1232   1232   2102.35    10.53   2074.51      0
  1260      0      0       0   1260   1260   2037.92    15.09   2003.89      0
  1279      0      0       0   1279   1279   2043.07    17.98   2003.48      0
  1244      0      0       0   1244   1244   2113.03    54.23   2034.67      0
  1263      0      0       0   1263   1263   2079.69    17.78   2044.84      0
  1252      0      0       0   1252   1252   2006.38    14.52   1970.49      0
  1265      0      0       0   1265   1265   2005.69    11.04   1977.89      0
  1308      0      0       0   1308   1308   2028.92    11.60   1998.45      0
  1246      0      0       0   1246   1246   2056.97    11.07   2026.76      0
  1247      0      0       0   1247   1247   2065.46    10.73   2039.18      0
  1295      0      0       0   1295   1295   2056.07    30.89   2004.23      0
  1212      0      0       0   1212   1212   2064.40    17.17   2031.61      0
  1161      0      0       0   1161   1161   2102.70    32.88   2045.69      0
  1273      0      0       0   1273   1273   2054.51    23.65   2009.24      0
  1206      0      0       0   1206   1206   2075.96    16.88   2040.42      0
  1229      0      0       0   1229   1229   2102.22    19.90   2062.98      0
  1214      0      0       0   1214   1214   2080.66    12.22   2051.95      0
  1220      0      0       0   1220   1220   2020.49    11.02   1993.92      0
  1241      0      0       0   1241   1241   2068.19    10.89   2038.27      0
  1160      0      0       0   1160   1160   2191.80    19.86   2152.37      0
  1250      0      0       0   1250   1250   2105.07    30.66   2053.31      1
  1237      0      0       0   1237   1237   2073.42    39.83   2015.62      0
  1300      0      0       0   1300   1300   2004.13    19.07   1967.12      0
  1250      0      0       0   1250   1250   2062.62    29.94   2015.90      0
  1276      0      0       0   1276   1276   1965.91    15.72   1934.05      0
  1289      0      0       0   1289   1289   2001.50    32.81   1945.99      0
  1297      0      0       0   1297   1297   1969.89    13.88   1940.08      0
  1295      0      0       0   1295   1295   1983.69    13.44   1951.92      0
  1283      0      0       0   1283   1283   2051.24    16.26   2011.70      0
  1211      0      0       0   1211   1211   2109.27    13.24   2077.64      1
  1283      0      0       0   1283   1283   2001.79    20.76   1962.23      0
  1246      0      0       0   1246   1246   2015.54    10.36   1986.68      0
  1200      0      0       0   1200   1200   2123.46    10.40   2095.40      0
  1247      0      0       0   1247   1247   2038.72    11.18   2010.70      0
