Throughput,Latency
6148,3.25
6218,3.22
6286,3.18
6391,3.12
6252,3.19
6662,3.0
6114,3.27
6152,3.24
6035,3.31
6456,3.09
6229,3.21
6209,3.21
5897,3.39
6338,3.15
5861,3.41
5713,3.49
6278,3.19
6124,3.26
6401,3.12
6047,3.3
6383,3.13
6272,3.19
6261,3.19
6045,3.3
6265,3.18
6175,3.24
5853,3.41
5734,3.48
6132,3.25
5644,3.53
5959,3.34
5764,3.48
6085,3.28
5957,3.36
5876,3.38
6340,3.17
6610,3.02
6416,3.11
6518,3.06
6061,3.27
6411,3.14
6298,3.17
6039,3.31
6281,3.16
5936,3.38
5882,3.39
5814,3.45
6140,3.24
6244,3.21
5963,3.34
6025,3.32
6159,3.24
6368,3.14
6357,3.14
6176,3.23
6461,3.09
6355,3.1
6071,3.33
6487,3.07
6053,3.31
5895,3.39
6020,3.32
5908,3.36
6089,3.29
6257,3.2
6423,3.11
6427,3.11
5785,3.45
6121,3.26
6070,3.29
6030,3.31
5884,3.38
5718,3.48
6101,3.29
5661,3.52
5903,3.39
5426,3.68
6236,3.2
6164,3.24
6032,3.29
