Throughput,Latency
2978,21.51
2955,21.61
2988,21.41
3018,21.24
3034,21.09
3079,20.8
3052,20.92
3022,21.15
2959,21.64
3005,21.31
3056,20.94
3010,21.27
3026,21.1
3004,21.3
2994,21.38
3064,20.88
2981,21.47
2981,21.41
3048,21.05
3181,20.16
3198,19.99
3149,20.33
3144,20.29
3084,20.78
3178,20.12
3173,20.19
3103,20.63
3093,20.63
3097,20.67
3023,21.16
3038,21.09
3038,21.07
3004,21.28
2983,21.43
3101,20.65
2965,21.55
2919,21.94
3029,21.12
3018,21.18
2994,21.41
3013,21.19
3038,21.07
2958,21.65
2953,21.65
3017,21.2
2997,21.33
3002,21.33
2971,21.54
2959,21.62
2938,21.79
2985,21.44
2938,21.78
2884,22.16
2935,21.81
2846,22.48
2961,21.58
2907,22.01
2961,21.61
2994,21.39
2928,21.84
2980,21.44
2961,21.65
2933,21.8
2834,22.55
2900,22.1
2926,21.87
2874,22.27
2879,22.17
2800,22.87
2847,22.48
2781,23.02
2864,22.3
2848,22.45
2982,21.48
2988,21.42
2927,21.82
2980,21.52
2845,22.46
2996,21.31
2954,21.74
